file_name,language_variety,lang_id,intent_id,intent,transcript,english_transcription,duration,sample_rate,channels,frames,audio_container,audio_subtype,source_index,dataset_path,source_path,sha256,dataset_revision,duration_bucket,is_short_le_4s,source_sha256,source_sample_rate,source_channels,source_frames,source_duration,source_audio_format,source_audio_subtype,audio_format,resampled,downmixed_to_mono
en-AU_high_value_payment_0027.wav,en-AU,2,10,high_value_payment,hi I'm trying to make a large payment for a lot of money online and it's saying I need to get a text message what's the text message for,hi I'm trying to make a large payment for a lot of money online and it's saying I need to get a text message what's the text message for,8.362625,16000,1,133802,WAV,PCM_16,592,en-AU~HIGH_VALUE_PAYMENT/response_44.wav,en-AU~HIGH_VALUE_PAYMENT/response_44.wav,07f43b54bf2a108ed181be83c4856f006e129f30df4a8236828cbde77d8c1ad3,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,ce06411a1503d71be9db22b0cdb604026e0bd96c472b4a86d1b595e2108a47bd,8000,1,66901,8.362625,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0028.wav,en-AU,2,10,high_value_payment,I'm trying to make a large payment online I was told I was going to get an SMS message but I have not received,I'm trying to make a large payment online I was told I was going to get an SMS message but I have not received,8.96,16000,1,143360,WAV,PCM_16,593,en-AU~HIGH_VALUE_PAYMENT/response_50.wav,en-AU~HIGH_VALUE_PAYMENT/response_50.wav,80d78fc4102af473b706ca112a590858572580f9f33e2a75987fdfc057af5431,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,d32836cc3ea50737e576753bcc790c197d8497a94218bbe1dd7388d67a9762ca,8000,1,71680,8.96,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0029.wav,en-AU,2,10,high_value_payment,I'm trying to make a large payment online it says I'm getting a text message,I'm trying to make a large payment online it says I'm getting a text message,7.86,16000,1,125760,WAV,PCM_16,594,en-AU~HIGH_VALUE_PAYMENT/CA79a382d88e78da0ae481c60718d430cf_1.wav,en-AU~HIGH_VALUE_PAYMENT/CA79a382d88e78da0ae481c60718d430cf_1.wav,81ca02a09d2b0e9d1b183bf76d34cc60a25d9ebc5e60a7d74b625aaf2ee54a2e,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,74e8caf2cb062dcafd4931a0408026c4340bb83b348a014cf7a5cb66895749a8,8000,1,62880,7.86,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0030.wav,en-AU,2,10,high_value_payment,hi I want to make a payment which is quite large it's saying that I'm eating an SMS code to be able to finalise that what does that mean,hi I want to make a payment which is quite large it's saying that I'm eating an SMS code to be able to finalise that what does that mean,9.642625,16000,1,154282,WAV,PCM_16,595,en-AU~HIGH_VALUE_PAYMENT/response_22.wav,en-AU~HIGH_VALUE_PAYMENT/response_22.wav,73f3691199be485b4619d32d8c123f591615ad669020d7c92580522495ab9225,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,bc330bb03839ea83d79a1ac52c6b33d24740ee767fbe6cd73f46781658aa5fa0,8000,1,77141,9.642625,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0031.wav,en-AU,2,10,high_value_payment,hi I'm trying to make a large withdrawal repayment but I keep finding these text messages and not sure what to do with them,hi I'm trying to make a large withdrawal repayment but I keep finding these text messages and not sure what to do with them,11.517125,16000,1,184274,WAV,PCM_16,596,en-AU~HIGH_VALUE_PAYMENT/response_36.wav,en-AU~HIGH_VALUE_PAYMENT/response_36.wav,05bff23a9c076078e05e1bf5e31b36797629d0bbedce76ba3d8fbfa4518189d8,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,19b84187e183073f4a49da62389fe26b16c85b3ac428befa13c3e49194470b94,8000,1,92137,11.517125,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0032.wav,en-AU,2,10,high_value_payment,so wanting to pay a really big amount of money but it says I need a confirmation code from SMS I don't have a mobile phone I'm calling on a landline my phone got stolen the other day is there anyway I can do it without an SMS,so wanting to pay a really big amount of money but it says I need a confirmation code from SMS I don't have a mobile phone I'm calling on a landline my phone got stolen the other day is there anyway I can do it without an SMS,19.968,16000,1,319488,WAV,PCM_16,597,en-AU~HIGH_VALUE_PAYMENT/response_37.wav,en-AU~HIGH_VALUE_PAYMENT/response_37.wav,1cf2ad27e601a61f16b51e163c8caa56ce06714cad9883d965286337ebbab41d,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,bda9b0a10b7ce617f89d408888dda5024bd67358156e9473243bdc0dd42b3c5c,8000,1,159744,19.968,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0033.wav,en-AU,2,10,high_value_payment,I'm trying to make a high priced payment online but I'm not receiving the SMS code can you help,I'm trying to make a high priced payment online but I'm not receiving the SMS code can you help,7.253375,16000,1,116054,WAV,PCM_16,598,en-AU~HIGH_VALUE_PAYMENT/response_23.wav,en-AU~HIGH_VALUE_PAYMENT/response_23.wav,e101896bea6a3424d8d364ea3c8a83457b903c54c2312717cb9b73cbdc379c9a,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,690c4fc685bea8ae4fd18ce88713abe412e597b164364795299f85e3bc1d0b9c,8000,1,58027,7.253375,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0034.wav,en-AU,2,10,high_value_payment,I'm trying to pay a large amount and I'm supposed to get a confirmation code via SMS but I'm not too sure what to do with it,I'm trying to pay a large amount and I'm supposed to get a confirmation code via SMS but I'm not too sure what to do with it,8.704,16000,1,139264,WAV,PCM_16,599,en-AU~HIGH_VALUE_PAYMENT/response_35.wav,en-AU~HIGH_VALUE_PAYMENT/response_35.wav,5ecc2a192f00518a5d26cc1dd1e967233c33a9304f7e997eb78bbae64a83bd92,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,09e7a132b144b456874eb89da6bb66aa7b57ebe6432a799d31eadd503e12ceb5,8000,1,69632,8.704,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0035.wav,en-AU,2,10,high_value_payment,high level payment,high level payment,2.786375,16000,1,44582,WAV,PCM_16,600,en-AU~HIGH_VALUE_PAYMENT/response_21.wav,en-AU~HIGH_VALUE_PAYMENT/response_21.wav,968b15048325ff8199764ff42bc82f5e91d36ce4d95d365ed5d12e08833dbe87,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,1f847507924468a0637a4f32664d7d797903e3f066f4d7f081f6cfcfb5e00645,8000,1,22291,2.786375,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0036.wav,en-AU,2,10,high_value_payment,I'm trying to make a payment for a large purchase online and it says I'm supposed to get a text message to confirm the purchase but I haven't received it yet,I'm trying to make a payment for a large purchase online and it says I'm supposed to get a text message to confirm the purchase but I haven't received it yet,9.380875,16000,1,150094,WAV,PCM_16,601,en-AU~HIGH_VALUE_PAYMENT/response_20.wav,en-AU~HIGH_VALUE_PAYMENT/response_20.wav,db0e2f73d72876cc7caa0cb6c350da6dc8860656f6b282ccd17002e4a66177b0,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,2032296ac5a477b32c45aa050ef54eee9e77ac075af5cd9512d8ab4dab889e64,8000,1,75047,9.380875,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0037.wav,en-AU,2,10,high_value_payment,I'm trying to put through a large transaction and it says I'm going to get a text message with the confirmation code but it hasn't come through,I'm trying to put through a large transaction and it says I'm going to get a text message with the confirmation code but it hasn't come through,10.309625,16000,1,164954,WAV,PCM_16,602,en-AU~HIGH_VALUE_PAYMENT/response_34.wav,en-AU~HIGH_VALUE_PAYMENT/response_34.wav,bee0c06f4cf582e4804fc9c039223d2c846883af474309a74a8ccb2e2665b552,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,59c5017413f7301d1fc193b8ce365eaf546e914249e2cc361655565386b65747,8000,1,82477,10.309625,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0038.wav,en-AU,2,10,high_value_payment,I want to make a large transaction,I want to make a large transaction,2.730625,16000,1,43690,WAV,PCM_16,603,en-AU~HIGH_VALUE_PAYMENT/response_30.wav,en-AU~HIGH_VALUE_PAYMENT/response_30.wav,6123c710997fbf6b5bcf3b1b156eaa260e40e0321d927c72e991942ca42a6306,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,30352b1d623526f742003a3bcf1b0282dfdea395135f3772347628a0370a6999,8000,1,21845,2.730625,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0039.wav,en-AU,2,10,high_value_payment,g'day mate I'm making a large purchase online it says ill send me an SMS verification code or something not sure how that works could you explain it thanks,g'day mate I'm making a large purchase online it says ill send me an SMS verification code or something not sure how that works could you explain it thanks,16.981375,16000,1,271702,WAV,PCM_16,604,en-AU~HIGH_VALUE_PAYMENT/response_31.wav,en-AU~HIGH_VALUE_PAYMENT/response_31.wav,458b18b7fe0f15a1b626ab8982fb2c4ce8e4768497b7e7cda6ee0524290c58c6,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,619dafd778f53d041cc6e6e2ce6724674ee46d2547e74202792a2f385d08c628,8000,1,135851,16.981375,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0040.wav,en-AU,2,10,high_value_payment,hey there I'm just got a large payment that I've got to make I'm a bit confused because my online application keeps denying me it into the minion SMS but I'm not really too sure what to do with them I was just wondering if you could lend me a hand fairly urgent that I get this you know large transaction sort it out thanks,hey there I'm just got a large payment that I've got to make I'm a bit confused because my online application keeps denying me it into the minion SMS but I'm not really too sure what to do with them I was just wondering if you could lend me a hand fairly urgent that I get this you know large transaction sort it out thanks,25.820625,16000,1,413130,WAV,PCM_16,605,en-AU~HIGH_VALUE_PAYMENT/response_19.wav,en-AU~HIGH_VALUE_PAYMENT/response_19.wav,da3233b9c6a17f713f29cf15d967dfce98a4679996c9e432c49da2716bbae6f7,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,89191e5efe5c3d60e7e32a0c728bdb681e054d2c57bbde0a2a9d0b7d5f767606,8000,1,206565,25.820625,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0041.wav,en-AU,2,10,high_value_payment,hi there I'm just trying to buy something that has a large price tag and when I went to make the payment I got a message saying that I should get some sort of SMS code I'm just not sure it supposed to happen he can you help me with that please,hi there I'm just trying to buy something that has a large price tag and when I went to make the payment I got a message saying that I should get some sort of SMS code I'm just not sure it supposed to happen he can you help me with that please,18.602625,16000,1,297642,WAV,PCM_16,606,en-AU~HIGH_VALUE_PAYMENT/response_8.wav,en-AU~HIGH_VALUE_PAYMENT/response_8.wav,cdd9949d84dc718962823c7a8d2b31f6811b73304d0d28431ac2903c44ba84a8,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,e52e79581183c249c45650f0fadca00b6903f294d512d4b094041399ac4da69e,8000,1,148821,18.602625,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0042.wav,en-AU,2,10,high_value_payment,I would like to make the large payment and receive confirmation code via SMS,I would like to make the large payment and receive confirmation code via SMS,6.315875,16000,1,101054,WAV,PCM_16,607,en-AU~HIGH_VALUE_PAYMENT/response_27.wav,en-AU~HIGH_VALUE_PAYMENT/response_27.wav,f6969da8c0a667cd84318786bfbebab5e49239f7445d3fdbd9c004597fd891e5,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,d40bf44d8a84aa3bf6a023e0585c358a2f1bac418ff90d971fce33c8ebc9d606,8000,1,50527,6.315875,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0043.wav,en-AU,2,10,high_value_payment,I need to make the large online payment and I'm confused about the SMS code,I need to make the large online payment and I'm confused about the SMS code,10.581375,16000,1,169302,WAV,PCM_16,608,en-AU~HIGH_VALUE_PAYMENT/response_33.wav,en-AU~HIGH_VALUE_PAYMENT/response_33.wav,378a3d1ad18d566a09717e33809f7cdb2369c0fcec69b3936a8f1b104daaf2e6,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,802d775719b66b8b5d66d72742d1d3470175bedf9d1034da8ddfd364f0948c42,8000,1,84651,10.581375,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0044.wav,en-AU,2,10,high_value_payment,hello I'm trying to make a large payment online and this isn't getting a text message,hello I'm trying to make a large payment online and this isn't getting a text message,5.290625,16000,1,84650,WAV,PCM_16,609,en-AU~HIGH_VALUE_PAYMENT/response_26.wav,en-AU~HIGH_VALUE_PAYMENT/response_26.wav,93a3d8a87e2f6f79a1692ec51adf81d951696a5e6f9796a8a54e431dce1ed41d,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,f0b1b072e8bd63ff5417a7e3f80a10a2fb929285cb44f6c98f2daa37b3b09bb5,8000,1,42325,5.290625,WAV,ULAW,WAV,True,False
en-AU_high_value_payment_0045.wav,en-AU,2,10,high_value_payment,hi I'm having some trouble purchasing a product on lies a large purchase and it's saying after respond to a text message or I've just received text message I'm so I'm not too sure where these SMS messages are going so he can help me out that that be great thank you,hi I'm having some trouble purchasing a product on lies a large purchase and it's saying after respond to a text message or I've just received text message I'm so I'm not too sure where these SMS messages are going so he can help me out that that be great thank you,20.565375,16000,1,329046,WAV,PCM_16,610,en-AU~HIGH_VALUE_PAYMENT/response_9.wav,en-AU~HIGH_VALUE_PAYMENT/response_9.wav,32651b95ce121e979da2037d244e3c9b2408a15de28364ef4050e10245dad905,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,b9773167140afb7ac58f09598810407284208a5005f8b989813e3118c07559cf,8000,1,164523,20.565375,WAV,ULAW,WAV,True,False
en-AU_joint_account_0001.wav,en-AU,2,11,joint_account,I need to set up a joint account with my partner,I need to set up a joint account with my partner,4.522625,16000,1,72362,WAV,PCM_16,275,en-AU~JOINT_ACCOUNT/response_4.wav,en-AU~JOINT_ACCOUNT/response_4.wav,1e578f2921b18ac904a2abea23a47b9d0bfe6b74ebfdd6307a56027b0092ee13,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,0c1c02a764f37e542f9e6e019655152f1abf67118edf0874172d42717bb66533,8000,1,36181,4.522625,WAV,ULAW,WAV,True,False
en-AU_joint_account_0002.wav,en-AU,2,11,joint_account,yes I would like to open a joint account,yes I would like to open a joint account,8.6,16000,1,137600,WAV,PCM_16,276,en-AU~JOINT_ACCOUNT/CA38be94a35f78c0f9ba80c4b47a41b2ba_8.wav,en-AU~JOINT_ACCOUNT/CA38be94a35f78c0f9ba80c4b47a41b2ba_8.wav,6f7625da965322bb8927d7ef45564b773797dda88198ed3ebd9b0490244b66f4,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,11d04c9c9c853f66386e52e5610e5ff186bf673f694cfcca4f0fde193ea44d68,8000,1,68800,8.6,WAV,ULAW,WAV,True,False
en-AU_joint_account_0003.wav,en-AU,2,11,joint_account,hi I just want to know how do I set up a joint accounts if possible can you run through the steps in the app how to set an account up like resemble what tabs to click on the and just give me an overdue or overall step by step guide on how to do it thank you very much,hi I just want to know how do I set up a joint accounts if possible can you run through the steps in the app how to set an account up like resemble what tabs to click on the and just give me an overdue or overall step by step guide on how to do it thank you very much,24.064,16000,1,385024,WAV,PCM_16,277,en-AU~JOINT_ACCOUNT/response_17.wav,en-AU~JOINT_ACCOUNT/response_17.wav,3f8e457b7a0898ce489de506183516d7caae628d5c9ae848c2a6e2da9d49d9da,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,c89abf40dfd5808c89b555d1ff828c6bc8b37b3ef3037598472c2b9fac042e9d,8000,1,192512,24.064,WAV,ULAW,WAV,True,False
en-AU_joint_account_0004.wav,en-AU,2,11,joint_account,I'm interested in Singapore joint account with my partner how can I go about doing that,I'm interested in Singapore joint account with my partner how can I go about doing that,6.314625,16000,1,101034,WAV,PCM_16,278,en-AU~JOINT_ACCOUNT/response_16.wav,en-AU~JOINT_ACCOUNT/response_16.wav,bb3aeb0732bf6735afbba3248fa1c129f729940dcadd6decdc09cdb158aa724f,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,2b170d49ac1f201a3e8ec97a46156ebc61976840bc7bea2db772e5a694a3c882,8000,1,50517,6.314625,WAV,ULAW,WAV,True,False
en-AU_joint_account_0005.wav,en-AU,2,11,joint_account,hello my partner and I are both existing customers but we want to set up a joint account are we able to do that through the app,hello my partner and I are both existing customers but we want to set up a joint account are we able to do that through the app,8.545,16000,1,136720,WAV,PCM_16,279,en-AU~JOINT_ACCOUNT/response_5.wav,en-AU~JOINT_ACCOUNT/response_5.wav,766a988fa3942236600b42a22674dc2f2c677e1dbb920f74d42c7aca100a78b4,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,44edab1d7083dfbbfc66bc70182b0e8adf191e895f626ae3d073b76cbd4946ba,8000,1,68360,8.545,WAV,ULAW,WAV,True,False
en-AU_joint_account_0006.wav,en-AU,2,11,joint_account,hi Alexa Dr John account with my partner please,hi Alexa Dr John account with my partner please,6.4,16000,1,102400,WAV,PCM_16,280,en-AU~JOINT_ACCOUNT/response_7.wav,en-AU~JOINT_ACCOUNT/response_7.wav,5a96305540fa352418ff8acd2eba5c3028fe90be9f61986dcc40aa0f0a320c75,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,9bbbf106217fed0d3c8a39bf2a0495b89a5777138d67b30c4d6d86ca39ca4b1f,8000,1,51200,6.4,WAV,ULAW,WAV,True,False
en-AU_joint_account_0007.wav,en-AU,2,11,joint_account,I want to open a joint account,I want to open a joint account,2.218625,16000,1,35498,WAV,PCM_16,281,en-AU~JOINT_ACCOUNT/response_14.wav,en-AU~JOINT_ACCOUNT/response_14.wav,8c0c21b05869e854cfbeff97da6e052359ea6b99cea293aa20ac9a36b20e5420,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,983172ad0b51cce9ed5d6a05725f12c752a64128452433d3431e2da567896cd1,8000,1,17749,2.218625,WAV,ULAW,WAV,True,False
en-AU_joint_account_0008.wav,en-AU,2,11,joint_account,can you help me set up a joint account with my husband I don't know how to do it,can you help me set up a joint account with my husband I don't know how to do it,6.144,16000,1,98304,WAV,PCM_16,282,en-AU~JOINT_ACCOUNT/response_28.wav,en-AU~JOINT_ACCOUNT/response_28.wav,de89ecbce61b392a58b97ddb2633158d4e905be9517394becf1e9b4ec9df7773,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,df4f83ca1d8fc1e7172182eb68f962bde58704cc5f05ef9013487ec5d19a29ab,8000,1,49152,6.144,WAV,ULAW,WAV,True,False
en-AU_joint_account_0009.wav,en-AU,2,11,joint_account,how can I set up a joint account,how can I set up a joint account,3.072,16000,1,49152,WAV,PCM_16,283,en-AU~JOINT_ACCOUNT/response_29.wav,en-AU~JOINT_ACCOUNT/response_29.wav,db2601f661172f05e2538b91fb3cce16f0d8572673010464492b06745162f1da,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,a2eedb4094cb36d76360314b7622c8a9457515a47a60a079d54d7f51a2c186fe,8000,1,24576,3.072,WAV,ULAW,WAV,True,False
en-AU_joint_account_0010.wav,en-AU,2,11,joint_account,g'day mate I'm on set up an account for me and my partner are joint account but I don't know how can you walk me through how to thanks mate,g'day mate I'm on set up an account for me and my partner are joint account but I don't know how can you walk me through how to thanks mate,12.288,16000,1,196608,WAV,PCM_16,284,en-AU~JOINT_ACCOUNT/response_15.wav,en-AU~JOINT_ACCOUNT/response_15.wav,74aa003ee0d1dacbbef356dc06c93239323b91aab6f818198ac9471bdbcbee47,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,e922982ea9dd20a0959c2cf391a23648c7d1b73c636bfe32b90c1e6f5b2230cc,8000,1,98304,12.288,WAV,ULAW,WAV,True,False
en-AU_joint_account_0011.wav,en-AU,2,11,joint_account,oh hi there ID like to set up a joint account with my partner and I'm not sure how to go about doing that can you help me please,oh hi there ID like to set up a joint account with my partner and I'm not sure how to go about doing that can you help me please,9.898625,16000,1,158378,WAV,PCM_16,285,en-AU~JOINT_ACCOUNT/response_6.wav,en-AU~JOINT_ACCOUNT/response_6.wav,7e111f3159a8d138a246f8e38de98a5abdac81a13532006a9750e12556c2a20d,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,2c8e2f9fb4c6be5f9486f4784667ce6b5c847b72acc3e6a93f0de79bfa742542,8000,1,79189,9.898625,WAV,ULAW,WAV,True,False
en-AU_joint_account_0012.wav,en-AU,2,11,joint_account,can I have a joint account with my partner,can I have a joint account with my partner,4.179625,16000,1,66874,WAV,PCM_16,286,en-AU~JOINT_ACCOUNT/response_2.wav,en-AU~JOINT_ACCOUNT/response_2.wav,94b560b6755c68c7352fc1f893a2fcb6c2eb55c38cb0c5c344f56c1fac4d941b,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,81444fd0cb269aa9879276bb25b5da984c4b45d88d627954684a00857a207d4a,8000,1,33437,4.179625,WAV,ULAW,WAV,True,False
en-AU_joint_account_0013.wav,en-AU,2,11,joint_account,how do I set up a joint account,how do I set up a joint account,4.864,16000,1,77824,WAV,PCM_16,287,en-AU~JOINT_ACCOUNT/response_39.wav,en-AU~JOINT_ACCOUNT/response_39.wav,68dd208e6d64dbbfcdeb0e9772f5dc113c53ad1851442b99803a68ef8936b717,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,b7954897ce9cc8794b540c04dbf001875e78c16ee1a1caf667f031fd7c42441d,8000,1,38912,4.864,WAV,ULAW,WAV,True,False
en-AU_joint_account_0014.wav,en-AU,2,11,joint_account,hi ID like to know what it takes to get a joint account with my partner how much the fees after the account for an extra card thanks,hi ID like to know what it takes to get a joint account with my partner how much the fees after the account for an extra card thanks,9.216,16000,1,147456,WAV,PCM_16,288,en-AU~JOINT_ACCOUNT/response_11.wav,en-AU~JOINT_ACCOUNT/response_11.wav,051b4ef09caa274628792e0163791e8015af92805843919cd0dca79ac5c51ef0,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,d176f2fc07e7a39f4882df7a386991051df1cf649a849ca361b0fc04158d267f,8000,1,73728,9.216,WAV,ULAW,WAV,True,False
en-AU_joint_account_0015.wav,en-AU,2,11,joint_account,hello I I'm wondering how to set up a joint account and if there are any details I need such as my card number and yellow persons card number to create the joint account so let me know what I need to bring,hello I I'm wondering how to set up a joint account and if there are any details I need such as my card number and yellow persons card number to create the joint account so let me know what I need to bring,15.701375,16000,1,251222,WAV,PCM_16,289,en-AU~JOINT_ACCOUNT/response_10.wav,en-AU~JOINT_ACCOUNT/response_10.wav,b93d22dfb4d228e892f7e23073a8603bf4f351000b20f3a0382832db0ec92201,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,c5631ca1daa652762cd5cd5991329297b6f38c3741fcb66756dc410bdf252038,8000,1,125611,15.701375,WAV,ULAW,WAV,True,False
en-AU_joint_account_0016.wav,en-AU,2,11,joint_account,is I would like to set up a joint account can you please advise her to go how I should go about this,is I would like to set up a joint account can you please advise her to go how I should go about this,9.130625,16000,1,146090,WAV,PCM_16,290,en-AU~JOINT_ACCOUNT/response_38.wav,en-AU~JOINT_ACCOUNT/response_38.wav,bc1735db734ca5437ef134d85dc98d3fd7846d859161db9911f2844ad5b558d5,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,060c48cbd729947df47567385a8af7bb771acda3dbe745f0b6f4c986d496aca3,8000,1,73045,9.130625,WAV,ULAW,WAV,True,False
en-AU_joint_account_0017.wav,en-AU,2,11,joint_account,I'm just wondering how I can set up a joint account with my partner,I'm just wondering how I can set up a joint account with my partner,4.551125,16000,1,72818,WAV,PCM_16,291,en-AU~JOINT_ACCOUNT/response_3.wav,en-AU~JOINT_ACCOUNT/response_3.wav,2f7d4e6cb51ff128e401d7154cf7951f0229f7f2ec0aafc4041e7e53ca15258d,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,addd99f7f0aeebabe4bbe976c0f4b29624da47720ffa761560276a810a19c0d9,8000,1,36409,4.551125,WAV,ULAW,WAV,True,False
en-AU_joint_account_0018.wav,en-AU,2,11,joint_account,how to set up a joint account with my partner,how to set up a joint account with my partner,4.437375,16000,1,70998,WAV,PCM_16,292,en-AU~JOINT_ACCOUNT/response_1.wav,en-AU~JOINT_ACCOUNT/response_1.wav,0b9ec0c25201d0d9a10527fb8eedb85cc0874d0f1af276cc3121a5b9e6cc75ea,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,d89cb9c018bd60724cefae802731d3b006754728019318e6c6b4c7d6270d7bf5,8000,1,35499,4.437375,WAV,ULAW,WAV,True,False
en-AU_joint_account_0019.wav,en-AU,2,11,joint_account,petipa joint account,petipa joint account,4.365375,16000,1,69846,WAV,PCM_16,293,en-AU~JOINT_ACCOUNT/response_12.wav,en-AU~JOINT_ACCOUNT/response_12.wav,bea60228030ab2d2bb30bdc849a869b390a1a835852f5e3d61bc6e551e489eb7,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,True,2d6461f827bfba3d354145a7395ba79e9892663ebccce8ed79ff808ce773e348,8000,1,34923,4.365375,WAV,ULAW,WAV,True,False
en-AU_joint_account_0020.wav,en-AU,2,11,joint_account,ID like to add my partner to my account,ID like to add my partner to my account,6.46,16000,1,103360,WAV,PCM_16,294,en-AU~JOINT_ACCOUNT/CAea01b31e83898f2cab173843a767f0ea_2.wav,en-AU~JOINT_ACCOUNT/CAea01b31e83898f2cab173843a767f0ea_2.wav,428eb8911774242d5b055c2c21d20baf61a659eebac2b1d3592c35412378d780,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,110ab5acc26161f5c63fa349bb9ec08ca1f6c87aa1e77086236830b5166e3918,8000,1,51680,6.46,WAV,ULAW,WAV,True,False
en-AU_joint_account_0021.wav,en-AU,2,11,joint_account,hey ID like to set up a bank account for myself and my partner,hey ID like to set up a bank account for myself and my partner,8.42,16000,1,134720,WAV,PCM_16,295,en-AU~JOINT_ACCOUNT/CA2eba5c350b1958b865a28507ffd11abf_2.wav,en-AU~JOINT_ACCOUNT/CA2eba5c350b1958b865a28507ffd11abf_2.wav,cffdb0a6409809b0ba6de3eaed834e995e0e35997cffff7ef06972f5a9870268,40ce77cb32a384e4d50a568e1ec39ac804019d33,>8 s,False,4672101af7a69fcfb1ce3696563937a177a479e0bbf0a9fa8c0dad2335bf3021,8000,1,67360,8.42,WAV,ULAW,WAV,True,False
en-AU_joint_account_0022.wav,en-AU,2,11,joint_account,how do I set up a joint account with my partner,how do I set up a joint account with my partner,6.058625,16000,1,96938,WAV,PCM_16,296,en-AU~JOINT_ACCOUNT/response_41.wav,en-AU~JOINT_ACCOUNT/response_41.wav,6f0481fca42921ae6d9d667ba10ac8541acfcee5a4085f67220ce0d3c1a83fb8,40ce77cb32a384e4d50a568e1ec39ac804019d33,>4–8 s,False,7336e90a48f00b5c63e723913db86003b2b42989d033715bd3724ed4e574c306,8000,1,48469,6.058625,WAV,ULAW,WAV,True,False
en-AU_joint_account_0023.wav,en-AU,2,11,joint_account,how do I set up a joint account,how do I set up a joint account,3.669375,16000,1,58710,WAV,PCM_16,297,en-AU~JOINT_ACCOUNT/response_40.wav,en-AU~JOINT_ACCOUNT/response_40.wav,1906df48e8b62838ae435f64925c33ce2f4704c2c830397e6acdfc3869d19d18,40ce77cb32a384e4d50a568e1ec39ac804019d33,>2–4 s,True,bacc312fabe057ad3452d6f6fae9ca0ec9b80ff6b20084d1e0474953c81e69ba,8000,1,29355,3.669375,WAV,ULAW,WAV,True,False
